filename,ground_truth,prediction,ground_truth_normalized,prediction_normalized,wer,cer,length_ground_truth,length_prediction
0018_000022.wav,and what are doves. and what are doves.,and what are doves and what are doves,and what are doves and what are doves,and what are doves and what are doves,0.0,0.0,8,8
0018_000023.wav,i thought you meant how old are you?,i thought you meant how old are you,i thought you meant how old are you,i thought you meant how old are you,0.0,0.0,8,8
0018_000024.wav,the football teams give a tea party.,the football teams give a tea party,the football teams give a tea party,the football teams give a tea party,0.0,0.0,7,7
0018_000025.wav,she is now choosing skirt to wear.,she is now choosing skirt to wear,she is now choosing skirt to wear,she is now choosing skirt to wear,0.0,0.0,7,7
0018_000026.wav,let's make the noise a snake.,let's make the noise a snake,lets make the noise a snake,lets make the noise a snake,0.0,0.0,6,6
0018_000027.wav,monster made a deep bow.,monster made a deep bow,monster made a deep bow,monster made a deep bow,0.0,0.0,5,5
0018_000028.wav,"she had said, so that one could keep up a conversation!",she had said so that one could keep up a conversation,she had said so that one could keep up a conversation,she had said so that one could keep up a conversation,0.0,0.0,11,11
0018_000029.wav,rat came and replied on the leaves.,rat came and replied on the leaves,rat came and replied on the leaves,rat came and replied on the leaves,0.0,0.0,7,7
0018_000030.wav,must a name mean something?,must a name mean something,must a name mean something,must a name mean something,0.0,0.0,5,5
0018_000031.wav,all smile were real and the happier，the more sincere .,all smile were real and the happier the more sincere,all smile were real and the happierthe more sincere,all smile were real and the happier the more sincere,0.2222222222222222,0.0196078431372549,9,10
0018_000032.wav,who is been repeating all that hard stuff to you?,who has been repeating all that hard stuff to you,who is been repeating all that hard stuff to you,who has been repeating all that hard stuff to you,0.1,0.041666666666666664,10,10
0018_000033.wav,this used to be jerry's occupation.,this used to be jerry's occupation,this used to be jerrys occupation,this used to be jerrys occupation,0.0,0.0,6,6
0018_000034.wav,a divine wrath made her blue eyes awful.,a divine wrath made her blue eyes awful,a divine wrath made her blue eyes awful,a divine wrath made her blue eyes awful,0.0,0.0,8,8
0018_000035.wav,the name really is the aged aged man.,the name really is the aged aged man,the name really is the aged aged man,the name really is the aged aged man,0.0,0.0,8,8
0018_000036.wav,how i hate this foul pool!,how i hate this foul pool,how i hate this foul pool,how i hate this foul pool,0.0,0.0,6,6
0018_000037.wav,i think it'll encourage me.,i think it'll encourage me,i think itll encourage me,i think itll encourage me,0.0,0.0,5,5
0018_000038.wav,"hold up my chin, slow and solid.",hold up my chin slow and solid,hold up my chin slow and solid,hold up my chin slow and solid,0.0,0.0,7,7
0018_000039.wav,our thanks to god's oath.,are thanks to god's oath,our thanks to gods oath,are thanks to gods oath,0.2,0.13043478260869565,5,5
0018_000040.wav,in which fox loses a tail and its elder sister finds one.,in which fox loses a tail and its elder sister finds one,in which fox loses a tail and its elder sister finds one,in which fox loses a tail and its elder sister finds one,0.0,0.0,12,12
0018_000041.wav,i chose the right way.,i chose the right way,i chose the right way,i chose the right way,0.0,0.0,5,5
0018_000042.wav,she may mind ye of her.,she may mind ye of her,she may mind ye of her,she may mind ye of her,0.0,0.0,6,6
0018_000043.wav,story twenty nine a boy and a monkey.,story twenty nine a boy and a monkey,story twenty nine a boy and a monkey,story twenty nine a boy and a monkey,0.0,0.0,8,8
0018_000044.wav,take courage all isn't lost yet.,take courage all isn't lost yet,take courage all isnt lost yet,take courage all isnt lost yet,0.0,0.0,6,6
0018_000045.wav,the nastiest things they saw were the cobwebs.,the nastiest things they saw were the cobwebs,the nastiest things they saw were the cobwebs,the nastiest things they saw were the cobwebs,0.0,0.0,8,8
0018_000046.wav,they'd never know i'd regular ran away.,they'd never know i'd regular ran away,theyd never know id regular ran away,theyd never know id regular ran away,0.0,0.0,7,7
0018_000047.wav,please excuse me.,please excuse me,please excuse me,please excuse me,0.0,0.0,3,3
0018_000048.wav,"you are not a runaway,who are you?",you are not a runaway who are you,you are not a runawaywho are you,you are not a runaway who are you,0.2857142857142857,0.03125,7,8
0018_000049.wav,then we all say aha!,then we are say aha,then we all say aha,then we are say aha,0.2,0.10526315789473684,5,5
0018_000050.wav,rabbit gave dog a hurrying up sort of nudge.,rabbit gave dog a hurrying up sort of nudge,rabbit gave dog a hurrying up sort of nudge,rabbit gave dog a hurrying up sort of nudge,0.0,0.0,9,9
0018_000051.wav,said the american to chinese.,said the american to chinese,said the american to chinese,said the american to chinese,0.0,0.0,5,5
0018_000052.wav,"from august eighteenth, of their divorce.",from august eighteenth of their divorce,from august eighteenth of their divorce,from august eighteenth of their divorce,0.0,0.0,6,6
0018_000053.wav,he was still in the forest!,he was still in the forest,he was still in the forest,he was still in the forest,0.0,0.0,6,6
0018_000054.wav,are you a regular darkey really?,are you a regular darky really,are you a regular darkey really,are you a regular darky really,0.16666666666666666,0.03225806451612903,6,6
0018_000055.wav,a deafening chirruping rent the air.,a deafening terruping rent the air,a deafening chirruping rent the air,a deafening terruping rent the air,0.16666666666666666,0.08571428571428572,6,6
0018_000056.wav,your midget wife never can sing a song.,your midget wife never can sing a song,your midget wife never can sing a song,your midget wife never can sing a song,0.0,0.0,8,8
0018_000057.wav,hannibal come to see you.,hannibal come to see you,hannibal come to see you,hannibal come to see you,0.0,0.0,5,5
0018_000058.wav,the octopus has eight legs.,the octipus has eight legs,the octopus has eight legs,the octipus has eight legs,0.2,0.038461538461538464,5,5
0018_000059.wav,zero four three a silver shilling is journey.,zero four three a silver shilling is journey,zero four three a silver shilling is journey,zero four three a silver shilling is journey,0.0,0.0,8,8
0018_000060.wav,that i am a born nurse.,that i am a born nurse,that i am a born nurse,that i am a born nurse,0.0,0.0,6,6
0018_000061.wav,"midyear is day, shire year.",mid year is day shier year,midyear is day shire year,mid year is day shier year,0.6,0.12,5,6
0018_000062.wav,"tom, went on eeyore gloomily.",tom went on e oar gloomily,tom went on eeyore gloomily,tom went on e oar gloomily,0.4,0.14814814814814814,5,6
0018_000063.wav,asteroid three hundred and twenty five.,asteroid three hundred and twenty five,asteroid three hundred and twenty five,asteroid three hundred and twenty five,0.0,0.0,6,6
0018_000064.wav,and we are so thirsty!,and we are so thirsty,and we are so thirsty,and we are so thirsty,0.0,0.0,5,5
0018_000065.wav,tom could hardly speak for laughing.,tom could hardly speak for laughing,tom could hardly speak for laughing,tom could hardly speak for laughing,0.0,0.0,6,6
0018_000066.wav,shall we let barbara in?,shall be let barbara in,shall we let barbara in,shall be let barbara in,0.2,0.043478260869565216,5,5
0018_000067.wav,"i suppose no, it doesn't!",i suppose no it doesn't,i suppose no it doesnt,i suppose no it doesnt,0.0,0.0,5,5
0018_000068.wav,i do not eat bread.,i do not eat bread,i do not eat bread,i do not eat bread,0.0,0.0,5,5
0018_000069.wav,"not much use is it, sam?",not much use is it sam,not much use is it sam,not much use is it sam,0.0,0.0,6,6
0018_000070.wav,tom now let our arrows fly!,tom now let our arrows fly,tom now let our arrows fly,tom now let our arrows fly,0.0,0.0,6,6
0018_000071.wav,she was born on april nineteen forty three.,she was born on april nineteen forty three,she was born on april nineteen forty three,she was born on april nineteen forty three,0.0,0.0,8,8
0018_000072.wav,"how are you, dear child?",how are you dear child,how are you dear child,how are you dear child,0.0,0.0,5,5
0018_000073.wav,how suspicious this fox.,how suspicious this fox,how suspicious this fox,how suspicious this fox,0.0,0.0,4,4
0018_000074.wav,come on my jack in the boxes!,come on my jack in the boxes,come on my jack in the boxes,come on my jack in the boxes,0.0,0.0,7,7
0018_000075.wav,i'd far rather go without them than eat them!,i'd far rather go without them than eat them,id far rather go without them than eat them,id far rather go without them than eat them,0.0,0.0,9,9
0018_000076.wav,the hag looked in the stove.,the hag looked in the stove,the hag looked in the stove,the hag looked in the stove,0.0,0.0,6,6
0018_000077.wav,but i saw you walking.,but i saw you walking,but i saw you walking,but i saw you walking,0.0,0.0,5,5
0018_000078.wav,the art quite safe with me.,the art quite safe with me,the art quite safe with me,the art quite safe with me,0.0,0.0,6,6
0018_000079.wav,all my gum tips gone as well.,all my gun tips gone as well,all my gum tips gone as well,all my gun tips gone as well,0.14285714285714285,0.03571428571428571,7,7
0018_000080.wav,then there was a report.,then there was a report,then there was a report,then there was a report,0.0,0.0,5,5
0018_000081.wav,and i never had a whooping cough why.,and i never had a whooping cough why,and i never had a whooping cough why,and i never had a whooping cough why,0.0,0.0,8,8
0018_000082.wav,a fair jaw cracker dwarf language must be!,a fair jaw cracker dwarf language must be,a fair jaw cracker dwarf language must be,a fair jaw cracker dwarf language must be,0.0,0.0,8,8
0018_000083.wav,be off now as quick as you may!,be off now as quick as you may,be off now as quick as you may,be off now as quick as you may,0.0,0.0,8,8
0018_000084.wav,by hook or by crook.,by hook or by crook,by hook or by crook,by hook or by crook,0.0,0.0,5,5
0018_000085.wav,suppose i take grandmother a fresh vegetable.,suppose i take grandmother a fresh vegetable,suppose i take grandmother a fresh vegetable,suppose i take grandmother a fresh vegetable,0.0,0.0,7,7
0018_000086.wav,and tick a tack too.,and tick a tack too,and tick a tack too,and tick a tack too,0.0,0.0,5,5
0018_000087.wav,a hippo lives in the zoo.,ahippo lives in the zoo,a hippo lives in the zoo,ahippo lives in the zoo,0.3333333333333333,0.041666666666666664,6,5
0018_000088.wav,in my opinion that is a good idea!,in my opinion that is a good idea,in my opinion that is a good idea,in my opinion that is a good idea,0.0,0.0,8,8
0018_000089.wav,let go of my top knot.,let go of my top knot,let go of my top knot,let go of my top knot,0.0,0.0,6,6
0018_000090.wav,and they did push so!,and they did push so,and they did push so,and they did push so,0.0,0.0,5,5
0018_000091.wav,we expected tom would jump for joy.,we expected tom would jump for joy,we expected tom would jump for joy,we expected tom would jump for joy,0.0,0.0,7,7
0018_000092.wav,does the one that wins get the crowned?,does the one that winds get the crowned,does the one that wins get the crowned,does the one that winds get the crowned,0.125,0.02631578947368421,8,8
0018_000093.wav,to buy two pork chops.,to buy two pork chops,to buy two pork chops,to buy two pork chops,0.0,0.0,5,5
0018_000094.wav,they found a cow grazing in a field.,they found a cow grazing in a field,they found a cow grazing in a field,they found a cow grazing in a field,0.0,0.0,8,8
0018_000095.wav,aha what i have we here?,aha what i have we here,aha what i have we here,aha what i have we here,0.0,0.0,6,6
0018_000096.wav,i don't painted tiger.,i don't painted tiger,i dont painted tiger,i dont painted tiger,0.0,0.0,4,4
0018_000097.wav,confess that you opened the thirteenth door.,confess that you opened the thirteenth door,confess that you opened the thirteenth door,confess that you opened the thirteenth door,0.0,0.0,7,7
0018_000098.wav,said the witch.,said the witch,said the witch,said the witch,0.0,0.0,3,3
0018_000099.wav,i've hit the wrong nose.,i've hit the wrong nose,ive hit the wrong nose,ive hit the wrong nose,0.0,0.0,5,5
0018_000100.wav,"well anyhow it didn't rain, he said.",well anyhow it didn't rain he said,well anyhow it didnt rain he said,well anyhow it didnt rain he said,0.0,0.0,7,7
0018_000101.wav,"it's me piglit, help help!",it's me piglet help help,its me piglit help help,its me piglet help help,0.2,0.043478260869565216,5,5
0018_000102.wav,"this is jack, the relatives of tom.",this is jack the relatives of tom,this is jack the relatives of tom,this is jack the relatives of tom,0.0,0.0,7,7
0018_000103.wav,the elephant and the carpenter is the longest.,the elephant and the carpenter is the longest,the elephant and the carpenter is the longest,the elephant and the carpenter is the longest,0.0,0.0,8,8
0018_000104.wav,here am i whom you seek.,here am i whom you seek,here am i whom you seek,here am i whom you seek,0.0,0.0,6,6
0018_000105.wav,he was killed by an arrow.,he was killed by an arrow,he was killed by an arrow,he was killed by an arrow,0.0,0.0,6,6
0018_000106.wav,i guess it's a choice feast.,i guess it's a choice feast,i guess its a choice feast,i guess its a choice feast,0.0,0.0,6,6
0018_000107.wav,tom and michael woke up next morning.,tom and michael woke up next morning,tom and michael woke up next morning,tom and michael woke up next morning,0.0,0.0,7,7
0018_000108.wav,the squire himself showed perfect.,the squire himself showed perfect,the squire himself showed perfect,the squire himself showed perfect,0.0,0.0,5,5
0018_000109.wav,if they mother knew it.,if they mother knew it,if they mother knew it,if they mother knew it,0.0,0.0,5,5
0018_000110.wav,act drop second act scene.,act drop second act scene,act drop second act scene,act drop second act scene,0.0,0.0,5,5
0018_000111.wav,we nightly dance our heyday guise.,we knightly dance our hay day guise,we nightly dance our heyday guise,we knightly dance our hay day guise,0.5,0.09090909090909091,6,7
0018_000112.wav,"clown, to call him joey.",clown to call him joy,clown to call him joey,clown to call him joy,0.2,0.045454545454545456,5,5
0018_000113.wav,mister lawson saw george last night.,mister lawson saw george last night,mister lawson saw george last night,mister lawson saw george last night,0.0,0.0,6,6
0018_000114.wav,a half pounds of flour and two ounces suet.,a half pounds of flour and two ounces suet,a half pounds of flour and two ounces suet,a half pounds of flour and two ounces suet,0.0,0.0,9,9
0018_000115.wav,"he might call it, for example.",he might call it for example,he might call it for example,he might call it for example,0.0,0.0,6,6
0018_000116.wav,"no, i burst the balloon!",no i burst the balloon,no i burst the balloon,no i burst the balloon,0.0,0.0,5,5
0018_000117.wav,they were children of mine.,they were children of mine,they were children of mine,they were children of mine,0.0,0.0,5,5
0018_000118.wav,look out! said alice.,look out said alice,look out said alice,look out said alice,0.0,0.0,4,4
0018_000119.wav,the owl flew into a bush.,the owl flew into a bush,the owl flew into a bush,the owl flew into a bush,0.0,0.0,6,6
0018_000120.wav,our king george is labourers.,our king george is laborers,our king george is labourers,our king george is laborers,0.2,0.03571428571428571,5,5
0018_000121.wav,finn and the fairy shoemaker.,finn and the fairy shoemaker,finn and the fairy shoemaker,finn and the fairy shoemaker,0.0,0.0,5,5
0018_000122.wav,am i an absolute pauper?,am i an absolute pauper,am i an absolute pauper,am i an absolute pauper,0.0,0.0,5,5
0018_000123.wav,i am from towel land.,i am from towelland,i am from towel land,i am from towelland,0.4,0.05,5,4
0018_000124.wav,"you know, answers to the name of tom's son.",you know answers to the name of tom's son,you know answers to the name of toms son,you know answers to the name of toms son,0.0,0.0,9,9
0018_000125.wav,to catch that bulrush root with my paw!,to catch that bulroosh root with my paw,to catch that bulrush root with my paw,to catch that bulroosh root with my paw,0.125,0.05263157894736842,8,8
0018_000126.wav,this turn goes to the hill.,this turn goes to the hill,this turn goes to the hill,this turn goes to the hill,0.0,0.0,6,6
0018_000127.wav,cos i know i had some honey.,cause i know i had some honey,cos i know i had some honey,cause i know i had some honey,0.14285714285714285,0.1111111111111111,7,7
0018_000128.wav,put that rude grasshopper in jail!,put that rude grasshopper in jail,put that rude grasshopper in jail,put that rude grasshopper in jail,0.0,0.0,6,6
0018_000129.wav,a large flat ferry boat was moored beside-it.,a large flat ferry boat was moored beside it,a large flat ferry boat was moored besideit,a large flat ferry boat was moored beside it,0.25,0.023255813953488372,8,9
0018_000130.wav,and would spoil my joke.,and would spoil my joke,and would spoil my joke,and would spoil my joke,0.0,0.0,5,5
0018_000131.wav,it must come sometimes to jam a day.,it must come sometimes to jam a day,it must come sometimes to jam a day,it must come sometimes to jam a day,0.0,0.0,8,8
0018_000132.wav,i thank you for this mercy!,i thank you for this mercy,i thank you for this mercy,i thank you for this mercy,0.0,0.0,6,6
0018_000133.wav,i smell the breath of an english.,i smell the breath of an english,i smell the breath of an english,i smell the breath of an english,0.0,0.0,7,7
0018_000134.wav,rare rabbit had a little apron.,rare rabbit had a little apron,rare rabbit had a little apron,rare rabbit had a little apron,0.0,0.0,6,6
0018_000135.wav,i blinked my eyes hard.,i blinked my eyes hard,i blinked my eyes hard,i blinked my eyes hard,0.0,0.0,5,5
0018_000136.wav,she has eaten the tapioca all of it.,she has eaten the tapioca all of it,she has eaten the tapioca all of it,she has eaten the tapioca all of it,0.0,0.0,8,8
0018_000137.wav,let the glass globe be.,let the glass glow u be,let the glass globe be,let the glass glow u be,0.4,0.13636363636363635,5,6
0018_000138.wav,but one requires the explorer to furnish proofs.,but one requires the explorer to furnish proofs,but one requires the explorer to furnish proofs,but one requires the explorer to furnish proofs,0.0,0.0,8,8
0018_000139.wav,cuckoos is downheaded and crying.,kacouse is downheaded and crying,cuckoos is downheaded and crying,kacouse is downheaded and crying,0.2,0.15625,5,5
0018_000140.wav,what an impetuous boy he is!,what an impetuous boy he is,what an impetuous boy he is,what an impetuous boy he is,0.0,0.0,6,6
0018_000141.wav,can i lodge here tonight?,can i lodge here to night,can i lodge here tonight,can i lodge here to night,0.4,0.041666666666666664,5,6
0018_000142.wav,wake now my merry tads!,wake now my merry tads,wake now my merry tads,wake now my merry tads,0.0,0.0,5,5
0018_000143.wav,pussy can sit by the fire and sing.,pussy can sit by the fire and sing,pussy can sit by the fire and sing,pussy can sit by the fire and sing,0.0,0.0,8,8
0018_000144.wav,we all see panda on tv or in the zoo.,we all see panda on teve or in the zoo,we all see panda on tv or in the zoo,we all see panda on teve or in the zoo,0.1,0.05555555555555555,10,10
0018_000145.wav,reed by the living pool!,read by the living pool,reed by the living pool,read by the living pool,0.2,0.043478260869565216,5,5
0018_000146.wav,"he said to jack, the chatterer.",he said to jack the chatterer,he said to jack the chatterer,he said to jack the chatterer,0.0,0.0,6,6
0018_000147.wav,and there you'll find a snap dragon fly.,and there you'll find a snap dragon fly,and there youll find a snap dragon fly,and there youll find a snap dragon fly,0.0,0.0,8,8
0018_000148.wav,"and on the top of them, came winnie, the cute bear.",and on the top of them came whinnie the cute bear,and on the top of them came winnie the cute bear,and on the top of them came whinnie the cute bear,0.09090909090909091,0.020833333333333332,11,11
0018_000149.wav,my winding sheet!,my winding sheet,my winding sheet,my winding sheet,0.0,0.0,3,3
0018_000150.wav,i hope you enjoyed yourself?,i hope you enjoyed yourself,i hope you enjoyed yourself,i hope you enjoyed yourself,0.0,0.0,5,5
0018_000151.wav,all the way to china is home.,all the way to china is home,all the way to china is home,all the way to china is home,0.0,0.0,7,7
0018_000152.wav,guilty for what do you rule?,guilty for what do you rule,guilty for what do you rule,guilty for what do you rule,0.0,0.0,6,6
0018_000153.wav,but we are not high yet.,but we are not high yet,but we are not high yet,but we are not high yet,0.0,0.0,6,6
0018_000154.wav,he dreamt them all night.,he dreamt them all night,he dreamt them all night,he dreamt them all night,0.0,0.0,5,5
0018_000155.wav,this speech roused dame ilse to anger.,this speech roused dame iols to anger,this speech roused dame ilse to anger,this speech roused dame iols to anger,0.14285714285714285,0.05405405405405406,7,7
0018_000156.wav,the eye could not catch them.,the eye could not catch them,the eye could not catch them,the eye could not catch them,0.0,0.0,6,6
0018_000157.wav,"blackbird, and jay.",blackbird and jay,blackbird and jay,blackbird and jay,0.0,0.0,3,3
0018_000158.wav,it looks much better.,it looks much better,it looks much better,it looks much better,0.0,0.0,4,4
0018_000159.wav,such tunes are joy to a dancing fay.,such tunes are joy to a dancing fay,such tunes are joy to a dancing fay,such tunes are joy to a dancing fay,0.0,0.0,8,8
0018_000160.wav,"kitty, can you play chess?",kitty can you play chess,kitty can you play chess,kitty can you play chess,0.0,0.0,5,5
0018_000161.wav,that's a full grown colt.,that's a full grown cult,thats a full grown colt,thats a full grown cult,0.2,0.043478260869565216,5,5
0018_000162.wav,i lent george three pounds.,i lent george three pounds,i lent george three pounds,i lent george three pounds,0.0,0.0,5,5
0018_000163.wav,how they went to the mountains to eat nuts.,how they went to the mountains to eat nuts,how they went to the mountains to eat nuts,how they went to the mountains to eat nuts,0.0,0.0,9,9
0018_000164.wav,his large mouth curled into a sneer.,his large mouth curled into a sneer,his large mouth curled into a sneer,his large mouth curled into a sneer,0.0,0.0,7,7
0018_000165.wav,"they were going fast, with a light clip.",they were going fast with a light clip,they were going fast with a light clip,they were going fast with a light clip,0.0,0.0,8,8
0018_000166.wav,they ate beef at the butcher shop.,they ate beef at the butcher's shop,they ate beef at the butcher shop,they ate beef at the butchers shop,0.14285714285714285,0.030303030303030304,7,7
0018_000167.wav,i toy with my liqueur.,i toy with my liquor,i toy with my liqueur,i toy with my liquor,0.2,0.09523809523809523,5,5
0018_000168.wav,"i said you looked like an egg, sir.",i said you looked like an egg sir,i said you looked like an egg sir,i said you looked like an egg sir,0.0,0.0,8,8
0018_000169.wav,sam waved his arm vaguely.,sam waved his arm vaguely,sam waved his arm vaguely,sam waved his arm vaguely,0.0,0.0,5,5
0018_000170.wav,but if you hadn't done them.,but if you hadn't done them,but if you hadnt done them,but if you hadnt done them,0.0,0.0,6,6
0018_000171.wav,i say neither yea nor nay.,i say neither yea nor nay,i say neither yea nor nay,i say neither yea nor nay,0.0,0.0,6,6
0018_000172.wav,i shall say good bye.,i shall say good bye,i shall say good bye,i shall say good bye,0.0,0.0,5,5
0018_000173.wav,he searched through the box.,he searched through the box,he searched through the box,he searched through the box,0.0,0.0,5,5
0018_000174.wav,i pay half a crown a week extra.,i pay half a crown a week extra,i pay half a crown a week extra,i pay half a crown a week extra,0.0,0.0,8,8
0018_000175.wav,all this have we won by our labour.,all this have we won by our labor,all this have we won by our labour,all this have we won by our labor,0.125,0.029411764705882353,8,8
0018_000176.wav,"she just smiled calmly, mother knows that is the best smile.",she just smiled calmly mother knows that this is the best smile,she just smiled calmly mother knows that is the best smile,she just smiled calmly mother knows that this is the best smile,0.09090909090909091,0.08620689655172414,11,12
0018_000177.wav,tom fell with a cloven head.,tom fell with a cloven head,tom fell with a cloven head,tom fell with a cloven head,0.0,0.0,6,6
0018_000178.wav,and vowed he'd change the pigtail's place.,and vowed he changed the pigtail's place,and vowed hed change the pigtails place,and vowed he changed the pigtails place,0.2857142857142857,0.05128205128205128,7,7
0018_000179.wav,daisy creams with pink edges.,daisy creams with pink edges,daisy creams with pink edges,daisy creams with pink edges,0.0,0.0,5,5
0018_000180.wav,toast from the bread fruit tree.,toast from the bred fruit tree,toast from the bread fruit tree,toast from the bred fruit tree,0.16666666666666666,0.03225806451612903,6,6
0018_000181.wav,"first, issue a reward.",first issue a reward,first issue a reward,first issue a reward,0.0,0.0,4,4
0018_000182.wav,age forty five if a day a lie.,age forty five if a day a lie,age forty five if a day a lie,age forty five if a day a lie,0.0,0.0,8,8
0018_000183.wav,fresh pain seized paul's body.,fresh pain seized paul's body,fresh pain seized pauls body,fresh pain seized pauls body,0.0,0.0,5,5
0018_000184.wav,"we have been fine, haven't we?",we have been fine haven't we,we have been fine havent we,we have been fine havent we,0.0,0.0,6,6
0018_000185.wav,the new born baby is stolen as we go.,the new born baby is stolen as we go,the new born baby is stolen as we go,the new born baby is stolen as we go,0.0,0.0,9,9
0018_000186.wav,she jump at the tail and bite it savagely.,she jump at the tail and bite it savagely,she jump at the tail and bite it savagely,she jump at the tail and bite it savagely,0.0,0.0,9,9
0018_000187.wav,an hour out of guildford town.,an hour out of guiltford town,an hour out of guildford town,an hour out of guiltford town,0.16666666666666666,0.034482758620689655,6,6
0018_000188.wav,now quicker the fiddle went.,now quicker the fiddle went,now quicker the fiddle went,now quicker the fiddle went,0.0,0.0,5,5
0018_000189.wav,when such wanderers meet.,when such wanderers meet,when such wanderers meet,when such wanderers meet,0.0,0.0,4,4
0018_000190.wav,and they were sandy yellow brownish all over.,and they were sandy yellow brownish all over,and they were sandy yellow brownish all over,and they were sandy yellow brownish all over,0.0,0.0,8,8
0018_000191.wav,i make her quite nervy at times.,i make her quite nervy at times,i make her quite nervy at times,i make her quite nervy at times,0.0,0.0,7,7
0018_000192.wav,i have had to grow old.,i have had to grow old,i have had to grow old,i have had to grow old,0.0,0.0,6,6
0018_000193.wav,please hire me after you.,please hire me after you,please hire me after you,please hire me after you,0.0,0.0,5,5
0018_000194.wav,"yes, i miss her.",yes i miss her,yes i miss her,yes i miss her,0.0,0.0,4,4
0018_000195.wav,a boat put out-on the bay.,a boat put out on the bay,a boat put outon the bay,a boat put out on the bay,0.3333333333333333,0.041666666666666664,6,7
0018_000196.wav,clear are your eyes and bright your breath!,clear are your eyes and bright to your breath,clear are your eyes and bright your breath,clear are your eyes and bright to your breath,0.125,0.07142857142857142,8,9
0018_000197.wav,"fur flew through the air, teeth gnashed.",fur flew through the air teeth gnashed,fur flew through the air teeth gnashed,fur flew through the air teeth gnashed,0.0,0.0,7,7
0018_000198.wav,i'd shoot myself. a pause.,i'd shoot myself a pause,id shoot myself a pause,id shoot myself a pause,0.0,0.0,5,5
0018_000199.wav,captain tom receives an angry letter.,captain tom receives an angry letter,captain tom receives an angry letter,captain tom receives an angry letter,0.0,0.0,6,6
0018_000200.wav,that cloth does not look worth much!,that cloth does not look worth much,that cloth does not look worth much,that cloth does not look worth much,0.0,0.0,7,7
0018_000201.wav,"a lady, is on alice's lap!",a lady is on alice's lap,a lady is on alices lap,a lady is on alices lap,0.0,0.0,6,6
0018_000202.wav,that sounds good.,that sounds good,that sounds good,that sounds good,0.0,0.0,3,3
0018_000203.wav,i was not grabbed.,i was not grabbed,i was not grabbed,i was not grabbed,0.0,0.0,4,4
0018_000204.wav,the song is really louding on a gate.,the song is really louding on a gat,the song is really louding on a gate,the song is really louding on a gat,0.125,0.027777777777777776,8,8
0018_000205.wav,fear neither root nor sprout!,fear neither root nor sprout,fear neither root nor sprout,fear neither root nor sprout,0.0,0.0,5,5
0018_000206.wav,still you owe it a duty.,still you owe it a duty,still you owe it a duty,still you owe it a duty,0.0,0.0,6,6
0018_000207.wav,"what am i, i'm a racer, son of god.",what am i i'm a racer son of god,what am i im a racer son of god,what am i im a racer son of god,0.0,0.0,9,9
0018_000208.wav,"however, somebody killed something.",however somebody killed something,however somebody killed something,however somebody killed something,0.0,0.0,4,4
0018_000209.wav,a raging fire was in his eyes.,a raging fire was in his eyes,a raging fire was in his eyes,a raging fire was in his eyes,0.0,0.0,7,7
0018_000210.wav,it weighs seven point five kilogram.,it weighs seven point five kilegram,it weighs seven point five kilogram,it weighs seven point five kilegram,0.16666666666666666,0.02857142857142857,6,6
0018_000211.wav,"from each cake, there sprang a huge dog.",from each cake there sprang a huge dog,from each cake there sprang a huge dog,from each cake there sprang a huge dog,0.0,0.0,8,8
0018_000212.wav,no thank you.,no thank you,no thank you,no thank you,0.0,0.0,3,3
0018_000213.wav,"let it give us a chance, my precious.",let it give us a chance my precious,let it give us a chance my precious,let it give us a chance my precious,0.0,0.0,8,8
0018_000214.wav,"but what about this thing, sticky!",but what about this thing sticky,but what about this thing sticky,but what about this thing sticky,0.0,0.0,6,6
0018_000215.wav,he likes dragons very much.,he likes dragons very much,he likes dragons very much,he likes dragons very much,0.0,0.0,5,5
0018_000216.wav,it isn't picked at all.,it isn't picked at all,it isnt picked at all,it isnt picked at all,0.0,0.0,5,5
0018_000217.wav,you cruelty shall cost your life !,you cruelty shall cost your life,you cruelty shall cost your life,you cruelty shall cost your life,0.0,0.0,6,6
0018_000218.wav,i'll send for tom to my boudoir.,i'll send for tom to my bador,ill send for tom to my boudoir,ill send for tom to my bador,0.14285714285714285,0.1,7,7
0018_000219.wav,but the tune isn't his own invention.,but the tune isn't his own invention,but the tune isnt his own invention,but the tune isnt his own invention,0.0,0.0,7,7
0018_000220.wav,her paw went into your eye?,her paw went into your eye,her paw went into your eye,her paw went into your eye,0.0,0.0,6,6
0018_000221.wav,i am a selfish sinner.,i am a selfish sinner,i am a selfish sinner,i am a selfish sinner,0.0,0.0,5,5
0018_000222.wav,ask god to help you.,ask god to help you,ask god to help you,ask god to help you,0.0,0.0,5,5
0018_000223.wav,"pick, pick, pick!",pick pick pick,pick pick pick,pick pick pick,0.0,0.0,3,3
0018_000224.wav,do you know the lid opens?,do you know the lid opens,do you know the lid opens,do you know the lid opens,0.0,0.0,6,6
0018_000225.wav,her existence makes him pleasant.,her existence makes him pleasant,her existence makes him pleasant,her existence makes him pleasant,0.0,0.0,5,5
0018_000226.wav,and the next day. nurse will be released.,and the next day nurse will be released,and the next day nurse will be released,and the next day nurse will be released,0.0,0.0,8,8
0018_000227.wav,"born once every one hundred years, dies in flames!",born once every one hundred years dies in flames,born once every one hundred years dies in flames,born once every one hundred years dies in flames,0.0,0.0,9,9
0018_000228.wav,it says no way! shouted daisy.,it seys no way shouted daisy,it says no way shouted daisy,it seys no way shouted daisy,0.16666666666666666,0.03571428571428571,6,6
